,微博正文,发布时间,ip
5398,"['华盛顿邮报', '透露', '巴以冲突', '爆发', '内塔尼亚胡', '过对', '黎巴嫩真主党', '先发制人', '打击', '反悔', '报道', '补充', '以色列', '预计', '战争', '持续', '至少', '加沙', '接受', '哈马斯', '支持', '巴勒斯坦', '权力', '机构', '法塔赫', '透露', '以色列', '经济', '军队', '招募', '预备役', '人员', '数量', '打击', '释放', '预备役', '人员', '才能', '经济', '运转', '尚未', '做出']",2023/11/19 17:17,
5399,"['报导', '内塔尼亚胡', '以色列', '批评', '立场', '坚定', '以色列', '约旦河西岸', '事情', '脸上', '爆炸', '两国', '国家', '解决方案', '桑德', '观点', '世界', '关注', '加沙', '内塔尼亚胡', '内阁', '成员', '组建', '联合政府', '内阁', '成员', '西岸', '以色列', '火上浇油', '以色列', '巴勒斯坦', '冲突', '巴以冲突', '身为', '里中横', '微博', '视频']",2023/11/19 17:15,
5411,"['唇亡齿寒', '中东', '阿拉伯', '国家', '团结', '致命', '约旦', '外交大臣', '阿拉伯', '国家', '收拾', '以色列', '制造', '烂摊子', '中国', '出面', '协调', '巴以冲突', '希望', '好自为之', '中方', '沟通', '协调', '推动', '巴以冲突', '降温', '以色列', '巴勒斯坦', '冲突', '衝鋒', '号角', '微博', '视频']",2023/11/19 22:14,
5412,"['以防', '以军', '加沙', '南部', '地面', '以色列', '防长', '以军', '加沙', '南部', '地面', '当地', '时间', '以色列', '国防部长', '兰特', '以军', '加沙', '地带', '严厉打击', '哈马斯', '很快', '加沙', '地带', '南部', '地面', '持续', '更新', '巴以冲突', '新闻', '微博', '视频']",2023/11/19 16:07,
5419,"['巴以冲突', '加沙', '水危机', '解释', '加沙', '以色列', '哈马斯', '战争', '丧生', '联合国', '警告', '缺水', '危机', '导致', '脱水', '传播', '疾病', '死亡', '世界卫生组织', '加沙', '升水', '需求', '包括', '饮用', '烹饪', '洗涤', '加沙', '加沙', '在战前', '战争', '期间', '人道主义', '灾难', '加沙', '燃料', '巴以冲突', '以色列', '巴勒斯坦', '冲突', '身为', '里中横', '微博', '视频']",2023/11/19 16:00,
5436,"['巴以冲突', '刚刚', '拜登', '定居者', '实施', '制裁', '拜登', '美国', '参与', '袭击', '约旦河西岸', '巴勒斯坦人', '以色列', '定居者', '实施', '制裁', '拜登', '美国', '措施', '包括', '袭击', '约旦河西岸', '平民', '极端分子', '实施', '签证', '禁令', '美国', '公开', '定居者', '实施', '制裁', '拜登', '谈到', '加沙', '加沙', '西岸', '统一', '修订', '巴勒斯坦', '权力', '机构', '领导', '来源', '转自']",2023/11/19 12:18,
5461,"['以色列', '军队', '加沙', '北部', '巴利', '难民营', '联合国', '近东', '救济', '工程处', '运营', '胡拉', '学校', '袭击', '巴勒斯坦', '伤亡', '说法', '死亡', '死亡', '网上', '见有', '完整', '视频', '过于', '血腥', '走廊', '房间', '遍地', '被炸', '尸体', '只敢', '发小', '画面', '记录', '巴以冲突', '网页', '链接']",2023/11/19 15:00,
5468,"['也门', '胡塞', '武装', '警告', '打击', '以色列', '船只', '控制', '红海', '沿岸', '也门', '北部', '执政', '萨尔', '安拉', '运动', '胡塞', '武装', '发出', '警告', '加沙', '地带', '遭受', '以色列', '美国', '残酷', '侵略', '也门', '武装部队', '瞄准', '悬挂', '以色列', '国旗', '以色列', '公司', '拥有', '船只', '巴以冲突', '也门', '胡塞', '武装', '警告', '袭击', '以色列', '船只']",2023/11/19 19:37,
5476,"['巴以冲突', '愈演愈烈', '人道主义', '危机', '越来越', '世界', '人民', '期望', '巴以冲突', '尽快', '停火', '尽快', '解决', '越来越', '人道主义', '危机', '交战', '各不相让', '城市', '废墟', '医院', '学校', '避难所', '居民区', '轰炸', '袭击', '巴勒斯坦', '地方', '难民', '流离失所', '生存', '困难重重', '期望', '交战', '尽快', '谈判', '停火', '尽快', '解救', '濒临绝境', '苦难', '人民']",2023/11/19 6:31,
5477,"['慈云', '理解', '巴以冲突', '相互', '仇恨', '解决', '和平主义', '成功', '理性', '参与者', '呼吁', '不懈努力', '国际主义', '成功', '理性', '参与者', '呼吁', '不懈努力', '人道主义', '成功', '理性', '参与者', '呼吁', '不懈努力', '人类文明', '文明', '巴勒斯坦', '民族', '以色列', '民族', '永远', '巴勒斯坦', '民族', '以色列', '民族', '展望未来', '巴勒斯坦', '民族', '以色列', '民族', '赢得', '云集', '万善公', '万事']",2023/11/19 6:27,
5487,"['一段时间', '巴以冲突', '缅北', '打击', '电诈', '新闻', '吸引', '包括', '战争', '依然', '一塌糊涂', '没人', '关注', '菲律宾', '南海', '作死', '没人', '关注', '时间', '菲律宾', '政府', '南海', '中国', '挑衅', '中方', '舰船', '处置', '菲律宾', '越来越', '跳脚', '歇斯底里', '作死', '道路', '加速', '不作不死', '非要', '作死', '作死', '作死', '典型', '案例', '缅北', '大家族', '缅北', '大家族', '菲律宾', '榜样']",2023/11/19 10:38,
5495,"['不论是', '摩苏尔', '地狱', '尖兵', '步兵', '靠近', '窗户', '小心', '摩苏尔', '伊拉克', '特警', '窗下', '听到', '队长', '警告', '汽车', '炸弹', '冲击波', '震死', '镜头', '地狱', '尖兵', '黄队', '乌军', '窗户', '更是', '沙袋', '堆叠', '露出', '射击', '保安队', '露出', '身子', '亚辛', '火箭弹', '巴以冲突', '以军', '包围', '加沙城', '以色列', '拒绝', '停火']",2023/11/19 7:51,
5505,"['加沙', '已有', '超名', '儿童', '死亡', '当地', '时间', '巴勒斯坦伊斯兰抵抗运动', '哈马斯', '媒体', '办公室', '发表声明', '巴以冲突', '爆发', '加沙', '地带', '已有', '超人', '死亡', '包含', '儿童', '超人', '受伤', '妇女', '儿童', '以色列', '数据', '以方', '死亡', '人数', '截至', '巴以冲突', '已致', '死亡', '央视', '新闻', '微博', '视频']",2023/11/19 11:18,
5512,"['巴以', '停火', '路透社', '援引', '华盛顿邮报', '报道', '以色列', '美国', '哈马斯', '达成', '初步', '协议', '释放', '加沙', '地带', '人质', '换取', '停火', '时间', '协议', '停火', '在此期间', '哈马斯', '小时', '释放', '人质', '报道', '提到', '人质', '释放', '提及', '停火', '空中', '监视系统', '监视', '地面', '协助', '停火', '以色列', '冲突', '哈马斯', '劫持', '了约', '人质', '巴以冲突']",2023/11/19 11:14,
5535,"['现场', '激烈', '争论', '以色列', '官员', '主持人', '连续', '质问', '美国', '著名', '节目', '主持人', '梅迪', '哈桑', '节目', '以色列', '总理', '内塔尼亚胡', '高级顾问', '克雷格', '展开', '激烈', '争论', '哈桑', '质问', '以色列政府', '杀害', '儿童', '散布', '宣传', '虚假', '信息', '雷格夫', '否认', '巴以冲突', '动态', '冲突', '进展', '钱辉', '医学美容', '微博', '视频']",2023/11/19 21:32,
5542,"['哈马斯', '反坦克', '超人', '攻击', '集锦', '刺激', '哈马斯', '超人', '梅卡瓦', '坦克', '物理', '意义', '哈马斯', '交给', '半岛', '电视台', '发布', '视频', '一共', '击毁', '击伤', '梅卡瓦', '坦克', '雌虎', '步兵', '战车', '结尾', '缴获', '以色列', '士兵', '物品', '战况', '以色列', '进攻', '加沙', '南部', '连个', '拜特', '哈农镇', '攻下来', '巴以冲突', '微博', '视频']",2023/11/19 21:30,
5548,"['巴勒斯坦', '卫生部', '以色列', '导致', '加沙', '医生', '死亡', '巴以', '局势', '观察', '俄罗斯', '卫星', '通讯社', '莫斯科', '日电', '巴勒斯坦', '卫生部长', '马伊', '凯拉', '巴以冲突', '升级', '以色列', '加沙', '地带', '医生', '医务人员', '死亡', '导致', '医院', '瘫痪', '时事']",2023/11/19 9:30,
5552,"['巴以冲突', '当地', '媒体', '以军', '攻击', '加沙', '巴利亚', '难民营', '死亡', '加沙', '卫生', '官员', '以色列', '空袭', '联合国', '难民营', '学校', '学校', '收容', '流离失所', '巴勒斯坦人', '庇护所', '空袭', '导致', '最少', '丧生', '以军', '空袭', '击中', '难民营', '建筑物', '死亡', '儿童', '黄媒', '真相']",2023/11/19 9:26,
5556,"['巴以', '区别', '在于', '冲突', '结局', '军事', '斗争', '说话', '巴以冲突', '结局', '政治', '说话', '命运', '手里', '后者', '命运', '手里', '新闻', '消息', '冲突', '作战', '技巧', '武器', '巴以冲突', '大国', '大国', '联合国', '政治', '博弈', '国防', '国家', '底气', '对抗', '淋漓尽致', '围台', '打援', '鸿儒', '计划']",2023/11/19 12:07,
5557,"['高油价', '因素', '包括', '波斯湾', '石油', '基础设施', '新一轮', '巴以冲突', '扩大化', '遭受', '形式', '攻击', '石油', '霍尔木兹海峡', '以色列', '黎巴嫩', '北部', '边境', '冲突', '蔓延', '风险', '伊朗', '卷入', '争端', '风险', '油市', '投资者', '低估', '财经', '财商', '新星', '大盘', '基金', '帅小', '基地']",2023/11/19 12:07,
5564,"['加拿大', '阿尔伯', '大学', '侵害', '中心', '主任', '恐怖袭击', '受性侵', '女性', '发声', '反而', '签署', '联名信', '谴责', '加拿大', '政界', '哈马斯', '强奸', '以色列', '官方', '强奸', '指控', '未经', '证实', '以色列', '警方正', '调查', '哈马斯', '罪行', '初步', '调查', '显示', '罪行', '确凿', '图三慎', '以色列', '巴以冲突', '巴勒斯坦', '以色列', '巴勒斯坦', '冲突', '以色列', '以色列', '正式', '哈马斯', '宣战', '以色列国防军', '战争状态']",2023/11/19 8:29,
5578,"['以色列', '军事行动', '抗议', '活动', '巴以冲突', '以色列', '巴勒斯坦', '冲突', '示威者', '聚集', '特拉维夫', '海滨', '呼吁', '左翼', '势力', '阿以', '利益', '协调', '结束', '战争', '呼吁', '结束', '战争', '横幅', '语言', '升起', '国家', '军队', '地点', '组织', '抗议', '活动', '伴随', '以色列', '音乐', '旗帜', '呼吁', '军事行动', '直至', '成功']",2023/11/19 3:19,
5581,"['冲突', '轰炸', '袭击', '难民营', '消息', '好像', '展示', '生命', '战争', '面前', '犹如', '蝼蚁', '渺小', '新闻', '巴以', '缅甸', '感觉', '回顾', '麒麟', '世界', '明朗', '陆臻', '设定', '时间', '现实', '年份', '追赶', '超越', '麒麟', '故事', '完结']",2023/11/19 19:36,
5587,"['身体', '醒起', '早饭', '毕玩会', '手机', '老爸', '按摩', '家里', '简单', '活动', '玩会', '手机', '家里', '溜达', '玩会', '电脑', '玩会', '手机', '写会', '要发', '日志', '玩会', '手机', '玩会', '电脑', '冲突', '巴以冲突', '太阳', '依旧', '暖气', '终于', '不冰', '晚安', '业务', '电脑', '手机']",2023/11/19 19:34,
5590,"['以色列', '打击', '加沙', '地带', '死亡', '人数', '加沙', '地带', '政府', '媒体', '办公室', '发布', '消息', '加沙', '死亡', '人数', '包括', '儿童', '妇女', '据悉', '以色列', '轰炸', '摧毁', '住宅楼', '住宅楼', '破损', '巴以冲突', '以色列', '袭击', '加沙', '地带', '死亡', '人数', '升至']",2023/11/19 2:34,
5592,"['以色列国防军', '部队', '透过', '加沙', '协调', '联络', '局向', '希法', '医院', '运送', '公升', '餐食', '包括', '罐头食品', '面包', '涂抹', '枣子', '以色列国防军', '监测', '消除', '医院', '恐怖', '分子结构', '活动', '今天上午', '以色列国防军', '回应', '希法', '医院院长', '请求', '希望', '离开', '医院', '轴线', '加沙', '地带', '人道主义', '走廊', '流离失所', '疏散', '医院', '巴以冲突']",2023/11/19 2:26,
5601,"['巴以冲突', '已致', '死亡', '央视', '新闻报道', '当地', '时间', '巴勒斯坦伊斯兰抵抗运动', '哈马斯', '媒体', '办公室', '发表声明', '巴以', '爆发', '新一轮', '大规模', '冲突', '加沙', '地带', '已有', '死亡', '包含', '儿童', '妇女', '超过', '受伤', '妇女', '儿童', '长江', '新闻', '微博', '视频']",2023/11/19 10:28,
5612,"['量化', '对冲', '基金', '总裁', '格奥尔基', '耶娃', '巴以', '战争', '全球', '经济', '影响', '有限', '发生意外', '长期', '冲突', '影响', '星舰', '助推器', '推测', '星舰', '飞行', '过程', '发生', '故障', '星舰', '超重型', '助推器', '飞行', '过程', '发生', '爆炸', '星舰', '助推器', '分离', '飞行', '路径']",2023/11/19 1:55,
5613,"['量化', '对冲', '基金', '媒体', '以色列', '加沙', '地带', '学校', '袭击', '死亡', '半岛', '电视台', '报道', '以色列', '加沙', '地带', '库拉', '学校', '袭击', '死亡', '官方', '数据', '巴以冲突', '升级', '以色列', '境内', '超过', '丧生', '加沙', '地带', '丧生', '巴勒斯坦人', '以色列', '受伤']",2023/11/19 1:53,
5615,"['揪心', '难过', '关注', '巴以', '新闻', '期待', '人道主义', '救援', '祈祷', '国际', '社会', '力量', '停火', '希望', '赶紧', '停止', '战争', '伤害', '平民', '伤害', '儿童', '伤害', '救援', '医护人员', '志愿者', '伤害', '前线', '报道', '真相', '记者', '了让', '世界', '拥有', '更好', '好不好', '罪恶', '事情', '世界', '和平', '战争', '消失', '祈祷', '世界', '和平', '巴以冲突']",2023/11/19 1:45,
5617,"['巴以冲突', '以色列', '攻打', '加沙', '全境', '以色列国防军', '加沙', '地带', '加沙城', '图恩', '发动', '攻势', '巴利亚', '发动', '攻势', '视频', '显示', '拉尼', '图恩', '发射', '火箭弹', '哈马斯', '成员', '作战', '视频', '来源', '以色列', '军事', '记者', '里奥', '大象', '军事', '以色列', '精选', '微博', '视频']",2023/11/19 1:44,
5621,"['截至', '当地', '时间', '巴以冲突', '已致', '死亡', '加沙', '地带', '已有', '死亡', '约旦河西岸', '死亡', '以色列', '死亡', '巴以冲突', '已致', '加沙', '地带', '超过', '死亡', '加沙', '地带', '已有', '儿童', '死亡', '焦点', '论坛', '话题', '焦点', '论坛', '话题']",2023/11/19 11:12,
5625,"['穆伊祖', '总统', '就职', '会见', '外交官', '印度', '记者', '梳理', '出马', '新政府', '外交政策', '要点', '美国', '降低', '鱼类', '产品', '进口关税', '日本', '给予', '合作', '巴基斯坦', '开辟', '直航', '航线', '塞舌尔', '给予', '合作', '沙特', '巴以冲突', '采取行动', '阿联酋', '联合国', '气候变化', '大会', '采取行动', '印度', '马尔代夫', '撤出', '军事', '人员', '印度', '网民', '评论', '马尔代夫', '表现', '像是', '超级大国']",2023/11/19 11:09,
